id,f0,f1,f2,product
kBEdx,-15.00134818249185,-8.275999947188001,-0.005876013693320655,3.179102583207246
62mP7,14.272087811011147,-3.47508321506002,0.9991827365665829,26.95326103153969
vyE1P,6.263187352448809,-5.948385788285711,5.001160160764809,134.76630515769844
KcrkZ,-13.081196289023516,-11.506056864519605,4.999414898074921,137.94540774090564
AHL4O,12.702194885533585,-8.147433374146587,5.00436255224226,134.76630515769844
HHckp,-3.3275901143079354,-2.205275798023435,3.0036473367334318,84.03888567782631
h5Ujo,-11.142655028645574,-10.133398707798056,4.002381900008468,110.992146709366
muH9x,4.234715275449195,-0.001353939742481991,2.0045880813242647,53.90652206307938
YiRkx,13.355129034660687,-0.332068237721002,4.998647036417582,134.76630515769844
jG6Gi,1.0692274148968526,-11.025667196905854,4.997843556927724,137.94540774090564
7uHUe,11.777049182059814,-5.334084044176686,2.0030331601208786,53.90652206307938
OXyvW,16.320755379787702,-0.562946245191208,-0.0017829194368569235,0.0
cB8re,7.736313278991419,-6.093374128627057,3.9825306497445454,107.81304412615876
igmai,6.695604393325184,-0.7494492035716953,-0.007629618754378124,0.0
3OdkE,-10.98548729216595,-5.605993767991624,2.9911295127006827,84.03888567782631
3tVUO,-0.34759948259135154,-6.275883552892476,-0.0034479652609322483,3.179102583207246
siveY,12.300570364546328,2.9444540235754166,2.0055407535883103,53.90652206307938
gIqzq,8.900460269626349,-5.632857073089792,4.994324414345159,134.76630515769844
zO5EU,-13.412825983347853,-4.729495359856566,2.998589908806602,84.03888567782631
dkcEb,-4.373525678327268,-8.590017388793576,2.9953792889223783,84.03888567782631
X1FZJ,-5.7295110991254905,-1.8613701174378916,3.9937322974123024,110.992146709366
eVFPS,2.195392101412057,-3.8292953215831984,4.993895370171495,134.76630515769844
TovFu,9.391662156321187,2.3866807580202662,5.00228968218107,134.76630515769844
KQxAV,10.852199406467731,-3.4122765757412985,4.996318284484461,134.76630515769844
II0xj,2.5813918608958506,-2.6914263869083763,2.0048979193471665,53.90652206307938
AOrbK,2.3388879893992405,-8.508383104695415,2.0081302914158083,57.08562464628662
DbtST,-0.5242554372135375,-4.685526551974331,4.002211965474607,110.992146709366
mqtSN,8.92187154363199,-2.8632188365331954,0.9933121220281752,26.95326103153969
dqN1d,10.37385927232385,1.1452104873304199,4.000137508063178,107.81304412615876
JPiGi,-10.926273981641316,-4.017906913312883,0.005142184846849537,3.179102583207246
YVVPX,11.726927330583393,-4.2851202963572845,1.0035474151899682,26.95326103153969
4NJv3,-7.736176699490592,-4.857165140303068,2.9956794818078407,84.03888567782631
2DKVI,10.209863304534727,-13.659814173866144,5.000667660873323,137.94540774090564
M57PU,-2.286528256533302,-12.063964300469628,2.007201844744347,57.08562464628662
5O3Zt,-4.792991784304309,-7.569682324508352,1.0042813379401043,30.132363614746943
BZWmy,0.6951368905634503,-10.214669843555898,2.0045393592878313,53.90652206307938
aArVp,5.89706332431381,-5.249981653836086,2.994434468171162,80.85978309461906
EHH3V,-4.302351506070563,-1.8460494176836681,4.0002822620512095,110.992146709366
fNWXc,-5.769300896773732,-5.648602422623964,4.00044129089236,110.992146709366
957X9,6.0370172752778775,2.572420227380777,2.0015471531998905,53.90652206307938
qytqc,8.706025138325549,-1.67779836991204,5.00239187967762,134.76630515769844
GrqpD,-4.7585920874625565,-18.40982645669139,3.0075067694971067,84.03888567782631
MLsxX,-8.152441575684781,-2.061444900360369,0.9857842765187396,30.132363614746943
bBa22,-8.140921548863345,-6.899974014662808,1.0049545282628,30.132363614746943
xIzLU,7.063189645257213,-4.7485966792849235,4.9992192955738135,134.76630515769844
XIVZM,-8.688924163550467,-11.038716329639776,-0.0017242059596979265,3.179102583207246
eFEKx,-8.439793613576624,-12.82143885621467,4.010257437179503,110.992146709366
pCJ6F,2.680999352381259,-5.312747970291427,4.9989820696157805,134.76630515769844
99v70,-4.382735645107966,-11.450335568972962,3.9912189536116736,107.81304412615876
M3bnc,7.325239902046867,-3.207677798448666,3.006864763756025,80.85978309461906
tBuZC,6.057690147806847,2.4708061036882887,5.0035192826834605,134.76630515769844
5IdNU,-16.330561868275648,-3.43473251356056,5.005144151925325,137.94540774090564
kdlYD,-15.92763230709168,-7.066705941816031,2.9983184088006483,84.03888567782631
vPO9F,9.831631232399127,-3.825113659393791,3.000622595638178,80.85978309461906
86e7T,0.15358650025269505,-5.519639505648454,1.0008667879906041,26.95326103153969
hsHjt,-10.723470237830297,-1.3821137823218246,5.001027922872238,137.94540774090564
56IYh,2.1385943317564,-7.339353751666539,1.9975823285037049,53.90652206307938
NTapr,-9.420747061444988,-0.9166963215759268,-0.0016923665150121846,3.179102583207246
3Wuq9,-4.233335809836694,-3.188952882735696,5.001134750470838,137.94540774090564
vpHM5,-7.8062384044478526,-7.7003871274655475,-0.0019348064138917328,3.179102583207246
2edYH,-4.8462765498348,-4.197838243406744,0.9962536773386208,30.132363614746943
a1jWE,4.123962684511255,-9.04379923645068,-0.007165357370631358,3.179102583207246
Qjy5w,21.418477934890202,-5.134490473230716,-0.002836108627523464,0.0
G6WCj,6.8227009338663365,3.104978723660037,-0.0007233197768077536,0.0
NxRPd,2.493477965373894,3.495542203020639,3.997991476855068,110.992146709366
EI98u,7.18477421051311,-3.5504790569155333,3.0083062081746244,80.85978309461906
cpJzM,-14.319029559955034,-3.2919782989779693,3.0002742338531982,84.03888567782631
A0eOb,-7.5064513285977235,-10.907756588027771,1.0014897093692277,30.132363614746943
75iHe,2.1742148630740266,-14.094745626381812,3.0019622200588465,80.85978309461906
VSSdd,11.637007184003663,-1.320431428455799,3.997978282891921,107.81304412615876
lVMxj,11.712694729365328,-4.915877209593682,3.995535123541208,107.81304412615876
hi6yq,8.904204089080926,-1.6563589374622216,3.990564229563344,107.81304412615876
o7x4E,-7.062861228114379,-8.594306241633602,0.9994494500834504,30.132363614746943
01qMa,11.138396250246544,-4.159885089628816,4.0012448765320805,107.81304412615876
OyyAo,-8.320412124432666,-0.2589240987275945,5.004246789480595,137.94540774090564
6H2Ab,-4.090584808831933,-12.494965974957006,4.000410312468979,110.992146709366
QcBYZ,-15.254228205102748,6.76929126584772,3.004485871531376,84.03888567782631
MzQhL,6.75014993354504,-11.893512449559159,-0.001600983691851734,0.0
VjV7l,9.6130279080745,-7.406775812289243,1.9872838009447176,53.90652206307938
uWlnT,2.052220352704716,0.11882875293794815,5.006744210016876,134.76630515769844
BCfvH,-1.9885374119313093,-13.933359973344086,5.003582635187001,137.94540774090564
gdvra,-3.2468817674611614,-7.979657275639693,0.00902672595964862,0.0
VHp5v,15.363642882164363,-6.45665892909261,0.004301799848227745,0.0
dm9rM,13.49496547488825,-0.5433584374195948,0.0013521244005851286,0.0
l1yau,-2.7220509178460466,-13.083106661883152,0.0063497170424782175,3.179102583207246
BCQof,-9.616319290879254,-10.115656082982065,5.000688514091483,137.94540774090564
iwL9Z,-7.0257485798511015,7.643803880016048,1.9942575616311842,57.08562464628662
lUHM1,7.288311840287572,-8.917815095409889,4.003429240279031,107.81304412615876
2fxnZ,-10.601654878904373,-6.1694421671245525,1.9983512493789282,57.08562464628662
vjwRE,11.215092469865363,-5.9637509112185585,5.000122176362829,134.76630515769844
gz9cw,-2.6588890147437123,-7.778503738665344,1.9960447417591576,57.08562464628662
NR8oW,-5.721713674481657,-7.643625804903401,4.004371643898144,110.992146709366
C692N,-2.875496335521583,-8.115710029251492,-0.0010112329421288493,3.179102583207246
GVqKx,4.156799704420736,-8.562170070122527,2.987047342493234,80.85978309461906
hDxwD,5.009519107199097,-8.417841563087222,0.9924270763720936,26.95326103153969
9plKW,15.411156147540824,1.1179787427948504,1.0028251743009131,26.95326103153969
FFBRr,-9.63155757939844,-3.1421343324766333,-0.0004489217471360245,3.179102583207246
NJgyC,-7.317779299403642,-6.071897203544817,4.006199749317322,110.992146709366
0m7Gs,11.87707252170804,4.792457124054953,3.001571913046849,80.85978309461906
n93UD,18.452972269434184,-8.879618930715157,4.003718820703728,107.81304412615876
stTIY,-6.9481294792369015,-9.88513410803688,1.9993115679383229,57.08562464628662
EEcYS,-3.3331870256641523,-12.247281782149965,4.997916788519679,137.94540774090564
GvSbg,-17.67521272872312,-7.8584533262166705,3.9986788103287916,110.992146709366
nA6kj,8.678856313553414,-2.936887869666565,1.996751541944848,53.90652206307938
TIR8q,6.379549672081617,0.4415832140914269,4.011193365991109,107.81304412615876
c3t8A,-6.006067642293324,-12.653325725635396,3.0043758755559327,84.03888567782631
vGEj8,-0.4808114097615794,-0.15068091361424152,4.9980607786711415,137.94540774090564
Ja5dq,-22.322244948442364,-9.436485640023717,1.9954031022801757,57.08562464628662
lkKrn,-8.12909895387493,-12.055719435345384,-0.0040858988155649725,3.179102583207246
